"X","a1","d","g","u"
"X476",7.20659153421004,-2.40169906595535,0.0840688445114884,1
"X477",-0.248291745086836,-2.18857375266928,0.00225398747002133,1
"X479",0.302503510208781,1.18860153772079,0.0354794241589377,1
"X480",-0.0874025246690875,-0.675614496785519,0.0399048322549957,1
"X483",0.683753620577131,1.10247482541061,0.00292188671332808,1
"X484",12.2136796497707,11.0705331069559,0.551428511875869,1
"X486",1.88945830710671,2.68969031176331,0.492849094598278,1
"X487",0.737622171038152,-5.23570838595886,0.000201684295411945,1
"X489",2.33271029212911,3.7473556252542,0.00442031809501741,1
"X492",11.961430273013,-11.9056023190728,0.439936493142989,1
"X493",-0.313568699398291,0.808854813882883,0.241832296272491,1
"X494",6.5244509541888,-1.07502664898147,0.221206880873859,1
"X496",15.7368450370635,-1.93807954425398,0.678515704385873,1
"X498",10.6061166160403,9.6785403602031,0.634873512273907,1
"X504",3.48245596704865,-4.67832636746738,0.0104989921405896,1
"X505",2.01506150046065,-0.216162997892707,0.219179243889265,1
"X507",13.646438583311,13.0015258831106,0.480302181927169,1
"X508",3.22442372849421,-3.57916729104236,0.00945358167675883,1
"X509",5.02368229784356,-5.80619656735532,0.106625786959505,1
"X510",19.7596299781183,5.76335480594936,0.334840970015945,1
"X512",0.465843408286083,3.44767336319366,0.188635450450966,1
"X514",4.93246175815743,-0.641745419170653,0.0492643004858367,1
"X515",-0.563220836191766,-0.781376933015566,0.293765495117908,1
"X516",8.94129403604256,-12.6813309967747,0.0136256259058736,1
"X518",4.77755675491418,7.47726501461474,0.62730374325637,1
"X522",3.73792236960961,4.29778487401551,0.304322218587773,1
"X523",0.325918808672662,0.0458363675862561,0.0042981048110164,1
"X524",2.17574410607017,1.36053134025641,0.418339538341905,1
"X527",3.13017589403875,-3.65712006555068,0.0463012828454407,1
"X528",13.6622430001736,-0.743276159104071,0.0414811930368393,1
"X529",0.305331913091839,2.73028540031582,0.110866536797594,1
"X533",0.817751991881517,0.619885595401657,0.0033644322379376,1
"X534",1.58646672636147,1.11449646704509,0.388506033651369,1
"X535",10.3549921375973,9.42888362220267,0.593480624187605,1
"X536",3.80377924464991,-4.40908944282948,0.0333212672657131,1
"X537",-2.94420460111681,-0.428664775305147,0.178632127055866,1
"X540",13.0186805493024,-17.5798089067707,0.0195053888404651,1
"X544",9.74691436736421,-5.41924347190602,0.807505550511027,1
"X545",7.17681357749732,11.7427927461174,0.0033236481109536,1
"X546",1.4069219861853,1.39887088802641,0.00379186453640667,1
"X548",8.95114841248905,6.66694467389356,0.858166361736613,1
"X549",-1.35065191631511,0.0604223741516494,0.0618394310302482,1
"X552",-1.03417618063966,-2.50684761485302,0.000203764081888141,1
"X555",0.71274314757301,2.29889489195477,0.142569237457597,1
"X556",1.6297260763944,2.72539956244938,0.00674034013961542,1
"X557",7.05986738049082,-9.39424999336711,0.000103842898437063,1
"X558",2.30151078983706,-2.51636038730644,0.0382730418671315,1
"X559",-1.22464991295861,3.07107601858026,0.00609976834486085,1
"X560",1.40038052693217,-1.06749642533879,0.0523473927971127,1
"X561",1.4070705826629,1.59607418124318,0.00156646973968004,1
"X564",2.6768944477672,3.4028777143632,0.480885937988926,1
"X565",7.57665122987718,-7.29051677263686,6.75235375611613e-05,1
"X566",0.287724145269402,1.66370326349831,0.143263672169149,1
"X569",9.39267377307163,-7.19356984560036,8.08315353894348e-05,1
"X572",7.69958406858497,12.6129564803096,0.655929515918324,1
"X574",0.307441921362468,1.74476706469647,0.233753259183186,1
"X575",0.268923058963601,1.10531281850249,0.0465308395076591,1
"X576",5.76438368402171,16.1944457479507,0.0189634723186779,1
"X577",1.92334556226886,-7.28986522139578,0.01457379914012,1
"X581",-0.224118185832886,0.791664800374577,0.369180236442126,1
"X582",5.56353049973155,-6.09914788781469,0.400886374998938,1
"X585",5.01546921990637,4.9834232811232,0.930067482496197,1
"X586",2.88418326944535,-1.60927478247674,0.040841234364416,1
"X587",6.26227028158215,-10.6715325554108,0.0243911855599901,1
"X588",3.81174104841432,-2.5726273008828,0.111307759295228,1
"X590",3.33168868700304,-2.27272053499035,0.595839332101418,1
"X593",4.30154477536093,-4.32123772134791,0.695388043193317,1
"X595",0.263165039991003,3.03697931040341,0.148140629822332,1
"X597",5.76438368402171,16.1944457479507,0.0189634723186779,1
"X602",8.56379907390489,-1.35082962777375,0.138237609256384,1
"X603",4.33561443240677,-1.13305772579702,0.302734602572317,1
"X607",-0.846117224488155,-0.889681694741699,0.59237331423664,1
"X610",0.765837191988095,-0.408524009473333,0.0336222251505983,1
"X611",10.3081514144778,10.9202363851537,0.794120571243036,1
"X612",1.06370066447545,3.23988746346665,0.0215023996438013,1
"X613",3.15267621963704,3.74857769155738,0.00100786948208697,1
"X614",7.07999898078813,8.92381890402702,0.29327094372157,1
"X615",-0.340114766520047,0.954216460878521,0.00668785824157615,1
"X616",3.06855845775269,0.461520787202822,0.252124570800553,1
