criterion_id,a_correctness,a_scaffolding,b,n_persons,a_se_approx
tb_0357_c12,0.613507,0.0,4.800604,115,0.625679
tb_0357_c13,1.004719,0.0,3.859951,115,0.448866
tb_0357_c15,5.928218,0.0,19.124935,112,4.462231
tb_0357_c16,1.241309,0.0,3.510809,113,0.438778
tb_0358_c01,0.446219,0.0,0.612643,111,0.119063
tb_0358_c04,2.026305,0.0,5.36457,104,0.853026
tb_0358_c06,1.486189,0.0,5.588243,113,0.802548
tb_0358_c08,0.477236,0.0,1.868077,113,0.169107
tb_0359_c08,0.267022,0.0,4.562095,112,0.506443
tb_0359_c16,0.775945,0.0,0.2293,109,0.151807
tb_0359_c17,0.619883,0.0,-0.298307,105,0.128367
tb_0360_c01,1.361325,0.0,6.117821,114,0.985242
tb_0360_c03,1.207594,0.0,3.276971,115,0.402158
tb_0360_c04,1.372348,0.0,6.154075,115,0.988458
tb_0360_c05,-0.018996,0.0,3.344954,115,0.248308
tb_0360_c10,0.695127,0.0,2.923487,113,0.287566
tb_0361_c01,0.936924,0.0,0.814638,111,0.19141
tb_0361_c02,0.775154,0.0,1.588624,114,0.194482
tb_0361_c07,0.511495,0.0,0.162302,115,0.11599
tb_0361_c08,0.709574,0.0,-0.001076,115,0.135676
tb_0361_c09,0.48255,0.0,2.994674,115,0.261292
tb_0362_c01,1.372348,0.0,6.154075,115,0.988458
tb_0362_c02,0.421522,0.0,3.92487,114,0.389843
tb_0362_c03,0.381749,0.0,1.268923,67,0.186051
tb_0362_c04,0.678288,0.0,3.707087,114,0.386221
tb_0362_c05,0.31589,0.0,2.050459,114,0.162728
tb_0362_c06,0.66652,0.0,3.109503,113,0.299819
tb_0363_c01,1.649603,0.0,5.800211,112,0.841412
tb_0363_c02,0.469508,0.0,1.554224,110,0.153312
tb_0363_c03,1.00516,0.0,2.517176,113,0.295558
tb_0363_c04,1.364103,0.0,3.418862,59,0.728384
tb_0363_c05,0.563315,0.0,2.778883,100,0.278867
tb_0363_c06,1.30515,0.0,5.792772,102,0.932772
tb_0363_c07,1.009934,0.0,4.545604,108,0.591596
tb_0363_c08,1.450726,-0.771388,4.666934,106,0.623429
tb_0363_c10,0.0,-1.232769,1.013106,112,0.294447
tb_0363_c11,0.695729,0.0,1.030735,110,0.160146
tb_0363_c12,1.499208,0.0,5.628629,114,0.805814
tb_0363_c15,1.116079,0.0,3.42063,108,0.419814
tb_0364_c01,1.346062,0.0,6.005705,109,0.968037
tb_0364_c03,0.750958,0.0,2.271027,114,0.233341
tb_0364_c04,1.063545,0.0,3.24933,115,0.375783
tb_0364_c06,1.378886,0.0,6.109308,114,0.969972
tb_0364_c07,1.199511,0.0,2.964859,112,0.376266
tb_0364_c11,1.130232,0.0,4.407172,113,0.557077
tb_0364_c12,0.941425,0.0,3.496678,115,0.388142
tb_0364_c13,0.193735,0.0,1.130832,113,0.114234
tb_0365_c01,1.617502,0.0,5.886871,115,0.856948
tb_0365_c02,0.569957,0.0,2.119623,111,0.198361
tb_0365_c04,2.702812,0.0,6.081106,108,0.970136
tb_0365_c05,0.630385,0.0,4.016121,109,0.438877
tb_0365_c06,0.424136,0.0,3.92836,115,0.388721
tb_0365_c07,0.458474,0.0,3.175051,113,0.283245
tb_0365_c08,0.655049,0.0,-0.192402,112,0.129652
tb_0366_c01,1.004719,0.0,3.859951,115,0.448866
tb_0366_c02,1.371121,0.0,1.536257,113,0.31187
tb_0366_c04,0.633903,0.0,0.513246,88,0.156231
tb_0366_c05,2.091631,0.0,4.096514,115,0.617168
tb_0366_c06,2.187919,0.0,5.770039,115,0.87444
tb_0366_c07,0.315678,0.0,1.103173,115,0.119109
tb_0366_c08,0.0,-1.282414,2.558366,115,0.433369
tb_0367_c01,0.427033,0.0,3.913729,114,0.386834
tb_0367_c02,1.271652,0.0,2.666056,107,0.372534
tb_0367_c03,0.266988,0.0,4.558813,112,0.499281
tb_0367_c04,0.811448,0.0,1.660285,113,0.20356
tb_0367_c06,1.159175,0.0,2.748789,111,0.350959
tb_0367_c07,0.633478,0.0,4.079204,113,0.450133
tb_0367_c08,0.943981,0.0,1.394691,112,0.216301
tb_0367_c10,6.073381,0.0,19.69537,114,4.422511
tb_0368_c01,2.062844,0.0,2.681158,113,0.570595
tb_0368_c02,1.21324,0.0,3.808515,110,0.478589
tb_0368_c03,1.367272,0.0,6.140217,113,0.991441
tb_0368_c04,1.004719,0.0,3.859951,115,0.448866
tb_0368_c05,0.415706,0.0,1.766224,114,0.155901
tb_0368_c06,1.245323,0.0,0.711303,111,0.245445
tb_0368_c07,0.427033,0.0,3.913729,114,0.386834
tb_0369_c01,1.374319,0.0,3.952849,115,0.507666
tb_0369_c03,1.372348,0.0,6.154075,115,0.988458
tb_0369_c04,0.421102,0.0,1.276369,111,0.135174
tb_0369_c05,0.656249,0.0,3.329433,112,0.326466
tb_0369_c06,2.708408,2.98059,8.493531,115,2.714178
tb_0369_c07,0.795035,0.0,1.105758,114,0.175077
tb_0369_c10,0.194369,0.0,3.183459,115,0.248617
tb_0369_c12,0.652133,0.0,2.562696,98,0.257287
tb_0369_c13,1.372348,0.0,6.154075,115,0.988458
tb_0370_c01,1.587032,0.0,4.480332,112,0.621597
tb_0370_c02,0.527661,0.0,2.877726,100,0.314284
tb_0370_c06,0.147968,0.0,1.754686,114,0.134542
tb_0370_c09,0.180191,0.0,2.089676,114,0.154661
tb_0370_c10,1.208333,-0.694983,4.62844,114,0.572696
tb_0371_c01,0.361448,0.0,0.976213,115,0.118888
tb_0371_c04,1.205199,-0.991596,6.637981,115,0.996049
tb_0371_c06,0.846465,0.928617,4.87239,115,0.738839
tb_0371_c08,0.846465,0.928617,4.87239,115,0.738839
tb_0371_c10,-0.220966,0.0,2.770004,100,0.202612
tb_0371_c11,-0.261407,0.0,1.628022,101,0.1257
tb_0371_c13,0.20397,0.0,-0.115918,105,0.096186
tb_0371_c14,-0.011131,0.0,-1.341145,112,0.112968
tb_0371_c15,-0.082242,0.0,-1.164299,112,0.108825
tb_0371_c16,0.0,0.853398,1.883579,111,0.262614
tb_0372_c01,1.427657,0.0,0.701709,115,0.279288
tb_0372_c02,1.395588,0.0,2.765923,115,0.389993
tb_0372_c03,5.574228,0.0,7.928006,114,3.618091
tb_0372_c04,1.061329,0.0,0.757978,115,0.207543
tb_0372_c05,0.790018,0.0,1.349389,111,0.186098
tb_0372_c07,1.362319,0.0,2.461975,115,0.361248
tb_0372_c08,1.650035,0.0,3.261363,115,0.478292
tb_0373_c01,1.287899,0.0,-0.643828,111,0.227091
tb_0373_c02,2.666718,0.0,2.015138,113,0.667108
tb_0373_c04,1.567382,0.0,2.084606,115,0.385943
tb_0373_c05,1.424089,0.0,1.008984,114,0.294725
tb_0373_c06,1.365904,0.0,2.223959,115,0.346356
tb_0373_c07,1.150803,0.0,1.790929,115,0.273263
tb_0373_c11,0.861517,0.0,0.574271,115,0.168009
tb_0373_c12,1.258022,0.0,0.249942,113,0.231242
tb_0374_c02,1.183542,0.0,3.232326,111,0.399548
tb_0374_c03,1.117123,0.0,2.317715,103,0.316717
tb_0374_c04,0.561234,0.0,2.22564,112,0.203591
tb_0374_c06,1.242632,0.0,2.779885,108,0.369166
tb_0374_c07,0.632452,0.0,1.553234,111,0.172721
tb_0374_c08,0.656172,0.0,3.125608,112,0.30347
tb_0374_c09,0.869709,0.0,2.550197,110,0.286241
tb_0375_c01,0.947268,0.0,-0.395901,106,0.168401
tb_0375_c04,0.511583,0.0,2.982035,114,0.26708
tb_0375_c05,0.580651,0.0,2.127478,113,0.197847
tb_0375_c06,0.66331,0.0,2.454716,115,0.233479
tb_0375_c07,0.83798,0.0,3.934993,115,0.444259
tb_0375_c08,1.031702,0.0,2.428407,109,0.301978
tb_0375_c09,0.283387,0.0,2.883064,112,0.229985
tb_0375_c10,0.636331,0.0,3.678304,115,0.375944
tb_0375_c12,1.174975,0.0,2.252554,106,0.320091
tb_0375_c13,0.77156,0.0,1.983221,110,0.217525
tb_0376_c01,0.926821,0.0,0.357482,106,0.179469
tb_0376_c02,0.625907,0.0,1.960343,115,0.192297
tb_0376_c03,1.178122,0.0,-0.47316,107,0.209968
tb_0376_c04,1.176177,0.0,0.937649,105,0.24842
tb_0376_c05,3.066706,0.0,2.734151,114,0.886533
tb_0376_c07,0.290094,0.0,1.598578,111,0.137616
tb_0376_c08,0.542394,0.0,2.366008,115,0.209564
tb_0376_c09,0.265478,0.0,3.885892,115,0.3564
tb_0376_c10,0.70965,0.0,2.457906,112,0.242202
tb_0376_c11,0.613507,0.0,4.800604,115,0.625679
tb_0376_c13,0.895649,0.0,3.019115,115,0.323569
tb_0376_c14,1.59927,0.0,3.189363,115,0.462921
tb_0376_c15,1.424779,0.0,1.879098,113,0.341002
tb_0376_c16,1.905226,0.0,4.652359,115,0.657535
tb_0376_c17,1.719414,0.0,2.763497,115,0.464825
tb_0376_c18,1.809282,0.0,3.122867,113,0.5114
tb_0377_c05,1.603666,0.0,5.844968,114,0.854445
tb_0377_c06,1.23331,0.0,2.72529,110,0.35951
tb_0378_c02,0.640682,0.0,2.184848,114,0.210304
tb_0378_c03,1.209233,0.0,3.50918,112,0.442323
tb_0378_c04,0.613507,0.0,4.800604,115,0.625679
tb_0378_c05,0.613507,0.0,4.800604,115,0.625679
tb_0378_c08,6.073381,0.0,19.69537,114,4.422511
tb_0378_c10,0.987735,0.0,3.45018,110,0.397446
tb_0378_c12,0.938738,0.0,3.192436,113,0.354275
tb_0378_c13,6.073495,0.0,19.695755,115,4.422169
tb_0379_c02,0.613507,0.0,4.800604,115,0.625679
tb_0379_c05,0.938252,0.0,4.536944,115,0.574936
tb_0379_c06,4.351163,0.0,12.372256,115,3.873966
tb_0380_c02,0.630981,0.0,2.173086,114,0.207933
tb_0380_c03,1.325482,0.0,1.657528,114,0.308105
tb_0380_c05,0.0,0.154797,0.896724,111,0.197676
tb_0380_c06,0.0,1.338534,0.72072,106,0.283088
tb_0380_c07,0.014783,0.0,1.165397,115,0.10673
tb_0381_c01,6.073381,0.0,19.69537,114,4.422511
tb_0381_c03,0.613507,0.0,4.800604,115,0.625679
tb_0381_c04,0.267595,0.0,1.988424,110,0.160005
tb_0381_c06,0.452667,0.0,2.682523,112,0.243818
tb_0381_c07,0.938252,0.0,4.536944,115,0.574936
tb_0381_c08,1.048333,0.0,3.004764,111,0.365113
tb_0381_c09,0.798822,0.0,1.746316,95,0.23662
tb_0381_c10,4.452396,0.0,11.803876,115,3.907006
tb_0381_c12,0.959373,0.0,1.660977,108,0.237147
tb_0381_c13,-0.005751,0.0,2.37473,105,0.177118
tb_0382_c01,6.073495,0.0,19.695755,115,4.422169
tb_0382_c02,1.77843,0.0,5.594673,113,0.820758
tb_0382_c04,0.98634,0.0,0.868639,114,0.198037
tb_0382_c06,0.680465,0.0,2.954365,115,0.283952
tb_0383_c01,0.656531,0.0,2.289861,112,0.220837
tb_0383_c02,1.545016,-0.623599,0.88758,115,0.330736
tb_0383_c03,1.005822,0.0,1.727942,114,0.241289
tb_0383_c05,0.0,1.076932,2.536263,112,0.314699
tb_0383_c07,0.794149,0.0,3.544133,114,0.37668
tb_0384_c01,0.93774,0.0,3.471214,114,0.384406
tb_0384_c03,1.168295,0.0,1.830902,113,0.279508
tb_0384_c05,1.347538,0.0,3.310718,115,0.428736
tb_0384_c06,0.292609,0.0,2.161411,114,0.167782
tb_0384_c07,0.0,0.951538,2.199254,85,0.306159
tb_0384_c09,0.936369,0.164839,2.397303,115,0.284736
tb_0385_c01,0.709954,0.0,3.576154,106,0.381623
tb_0385_c03,0.613507,0.0,4.800604,115,0.625679
tb_0385_c04,0.611764,0.0,3.074607,104,0.306786
tb_0385_c06,1.617852,0.0,5.800844,113,0.845688
tb_0385_c07,6.005216,0.0,19.427618,113,4.441165
tb_0385_c08,0.380222,0.0,3.436626,111,0.306331
tb_0385_c10,6.073495,0.0,19.695755,115,4.422169
tb_0385_c11,1.631679,0.0,5.843244,113,0.848742
tb_0386_c01,0.064623,0.0,2.027718,90,0.163028
tb_0386_c02,0.910659,0.0,1.664321,107,0.233307
tb_0386_c03,0.680465,0.0,2.954365,115,0.283952
tb_0386_c04,1.122657,0.0,2.832138,115,0.343462
tb_0386_c05,1.361325,0.0,6.117821,114,0.985242
tb_0386_c07,1.137168,0.0,4.424365,115,0.556943
tb_0386_c08,1.841054,0.0,5.414915,115,0.785703
tb_0387_c02,1.104362,0.0,2.780823,113,0.33675
tb_0387_c03,0.897789,0.0,2.998751,113,0.323068
tb_0387_c05,0.788622,0.0,1.749744,113,0.205524
tb_0387_c07,1.360931,0.0,6.116838,113,0.985927
tb_0388_c01,0.770114,0.0,1.588235,115,0.192669
tb_0388_c02,1.068296,0.0,1.52953,115,0.242305
tb_0388_c03,1.373415,0.0,2.601475,114,0.375582
tb_0388_c06,0.037995,-0.576785,1.44041,114,0.161832
tb_0389_c01,1.372348,0.0,6.154075,115,0.988458
tb_0389_c03,0.511221,0.0,2.400986,105,0.222754
tb_0389_c08,0.327633,0.0,0.99306,109,0.120195
tb_0389_c10,0.0,0.850701,4.62002,115,0.711392
tb_0390_c01,1.22512,0.0,1.65504,115,0.281055
tb_0390_c03,-0.011547,0.0,4.749246,115,0.488774
tb_0390_c04,0.613507,0.0,4.800604,115,0.625679
tb_0390_c08,0.613507,0.0,4.800604,115,0.625679
tb_0391_c01,0.613717,0.0,4.783876,114,0.620751
tb_0391_c02,1.403814,0.0,1.974015,113,0.341778
tb_0391_c03,0.987735,0.0,3.45018,110,0.397446
tb_0391_c05,0.999242,0.0,3.832368,114,0.444444
tb_0392_c02,2.44761,0.0,2.020976,110,0.637483
tb_0392_c03,2.632734,0.0,3.179717,113,0.829765
tb_0392_c04,0.916685,0.0,1.592286,112,0.222157
tb_0393_c02,0.591528,0.0,1.917986,114,0.185207
tb_0393_c04,1.77047,-0.312217,2.926392,114,0.489584
tb_0393_c05,3.162164,-0.78026,7.120561,114,1.035744
tb_0393_c06,5.984459,-2.143696,9.167267,114,3.549013
tb_0393_c07,0.0,0.749105,2.071243,101,0.278845
tb_0393_c08,0.0,0.324523,-0.377153,108,0.193764
tb_0393_c10,0.406509,0.0,1.512236,113,0.142868
tb_0393_c11,3.576805,0.0,6.390802,114,1.025825
tb_0394_c02,0.746024,0.0,0.230972,114,0.144486
tb_0394_c03,0.856995,0.0,0.605161,112,0.169548
tb_0394_c04,0.35118,0.0,1.632781,106,0.148949
tb_0394_c06,1.793787,0.0,3.066258,112,0.502456
tb_0394_c07,0.720535,0.0,2.461209,113,0.242683
tb_0394_c09,1.534529,0.0,2.230699,113,0.38966
tb_0394_c11,1.132765,0.0,2.818843,114,0.344165
tb_0395_c01,-0.011547,0.0,4.749246,115,0.488774
tb_0395_c02,0.832048,0.0,1.366677,114,0.192721
tb_0395_c03,0.699267,0.0,2.973848,115,0.288821
tb_0395_c04,0.498038,0.0,3.552694,115,0.33675
tb_0395_c05,0.537762,0.0,2.796731,114,0.250682
tb_0395_c06,0.555556,0.0,3.256827,114,0.306643
tb_0395_c07,0.851154,0.0,1.351182,114,0.194652
tb_0395_c08,0.654079,0.0,3.384437,115,0.333711
tb_0395_c09,1.04457,0.0,1.314739,114,0.227485
tb_0395_c10,1.001175,0.0,2.411249,115,0.2858
tb_0395_c11,0.637072,0.0,4.109482,115,0.455894
tb_0395_c12,0.808285,0.0,0.963061,114,0.171849
tb_0395_c13,0.776589,0.0,1.267266,115,0.178682
tb_0395_c14,0.999144,0.0,1.757201,115,0.241531
tb_0395_c15,0.432944,0.0,3.93325,115,0.391016
tb_0395_c16,6.073495,0.0,19.695755,115,4.422169
tb_0396_c01,0.790918,0.0,2.664807,110,0.274823
tb_0396_c02,0.298691,0.0,1.693738,113,0.142664
tb_0396_c03,0.678705,0.0,2.907388,112,0.279854
tb_0396_c04,1.139118,0.0,3.761355,111,0.454968
tb_0396_c05,1.33869,0.0,6.043125,112,0.977943
tb_0396_c06,0.688108,0.0,3.14265,113,0.30752
tb_0396_c12,0.350983,0.0,1.864767,114,0.155217
tb_0397_c02,1.777007,0.0,3.126182,115,0.498358
tb_0397_c03,0.621846,0.0,4.066278,113,0.445916
tb_0397_c04,1.372348,0.0,6.154075,115,0.988458
tb_0398_c01,2.723875,0.0,6.202949,114,0.938396
tb_0398_c02,1.721243,0.0,2.656032,114,0.470784
tb_0398_c03,2.067827,0.0,2.985507,112,0.585865
tb_0398_c05,0.938252,0.0,4.536944,115,0.574936
tb_0398_c07,4.339832,0.0,12.068164,113,3.896393
tb_0399_c02,1.601323,0.0,0.982606,114,0.332969
tb_0399_c07,1.363633,0.0,1.284948,113,0.293106
tb_0399_c10,0.938252,0.0,4.536944,115,0.574936
tb_0399_c12,0.63266,0.0,2.180261,115,0.207913
tb_0399_c13,1.159129,0.0,3.835867,115,0.463658
tb_0400_c01,2.26282,0.0,5.778983,113,0.893931
tb_0400_c02,2.117498,0.0,4.90883,114,0.718412
tb_0400_c05,1.07497,0.263909,1.171327,115,0.238593
tb_0400_c06,0.178801,0.0,1.673633,115,0.131916
tb_0400_c08,0.096629,-0.108052,3.917252,113,0.46904
tb_0401_c01,0.94381,0.0,0.73408,113,0.186774
tb_0401_c02,1.016504,0.0,3.87873,115,0.453099
tb_0401_c03,1.242465,0.119114,2.650306,115,0.355386
tb_0401_c04,0.0,1.100275,1.525206,110,0.269679
tb_0402_c01,1.210111,0.0,3.920772,114,0.482387
tb_0402_c02,4.719732,0.0,11.879915,114,3.853541
tb_0402_c03,1.625643,0.0,5.731063,109,0.841972
tb_0402_c04,0.732719,0.0,2.619484,113,0.262646
tb_0402_c07,6.073495,0.0,19.695755,114,4.422169
tb_0402_c10,0.0,-1.125956,1.204085,110,0.296085
tb_0403_c01,1.446343,0.0,1.852458,115,0.342258
tb_0403_c03,1.147511,0.0,3.431976,114,0.452883
tb_0403_c05,0.568069,0.0,1.168753,110,0.147521
tb_0403_c06,2.08193,0.0,2.771479,115,0.574819
tb_0403_c09,-0.249506,0.0,4.013967,115,0.32153
tb_0404_c01,0.000424,0.0,4.006843,112,0.346091
tb_0404_c02,1.298759,0.0,4.346181,114,0.557623
tb_0404_c03,0.933095,0.0,4.511488,114,0.569577
tb_0404_c04,0.933095,0.0,4.511488,114,0.569577
tb_0404_c06,0.625519,0.0,4.079101,114,0.448136
tb_0404_c08,0.260666,-0.824979,2.312935,114,0.219619
tb_0405_c01,1.761182,0.0,5.660818,115,0.820675
tb_0405_c02,6.073495,0.0,19.695755,115,4.422169
tb_0405_c03,1.010797,0.0,2.997115,115,0.340004
tb_0405_c04,1.763049,0.0,2.864798,112,0.486434
tb_0405_c05,1.25736,0.0,1.779203,101,0.328399
tb_0405_c06,0.627912,0.0,1.441969,109,0.171335
tb_0405_c07,1.243086,0.0,1.764801,104,0.302516
tb_0405_c09,-0.033047,0.0,2.774792,115,0.190966
tb_0405_c11,0.0,-1.634229,3.558965,115,0.642972
tb_0406_c01,0.993918,0.0,2.924042,112,0.331739
tb_0406_c02,0.992351,0.0,1.131524,114,0.210352
tb_0406_c03,0.645027,0.0,3.669615,114,0.375684
tb_0406_c04,0.906332,0.0,2.838583,114,0.30672
tb_0406_c05,0.613507,0.0,4.800604,115,0.625679
tb_0406_c06,1.035576,0.0,3.851512,114,0.455522
tb_0406_c10,0.613507,0.0,4.800604,115,0.625679
tb_0406_c12,1.372348,0.0,6.154075,115,0.988458
tb_0407_c01,0.207166,0.0,1.656159,104,0.140372
tb_0407_c02,1.985392,0.0,3.747985,115,0.577646
tb_0407_c03,0.457115,0.0,1.039968,114,0.131158
tb_0407_c04,0.642861,0.0,-0.124628,107,0.131751
tb_0407_c05,0.76489,0.0,0.205087,111,0.150851
tb_0407_c06,0.508268,0.0,1.4771,115,0.151505
tb_0407_c07,1.685599,0.0,3.67463,112,0.532824
tb_0407_c08,1.982129,0.0,4.792752,115,0.682622
tb_0407_c09,1.109311,0.0,3.250557,114,0.388846
tb_0407_c11,1.96668,0.0,4.780171,113,0.706779
tb_0407_c12,2.117498,0.0,4.90883,114,0.718412
tb_0407_c13,1.982129,0.0,4.792752,115,0.682622
tb_0407_c14,1.982129,0.0,4.792752,115,0.682622
tb_0407_c15,1.159129,0.0,3.835867,115,0.463658
tb_0407_c16,1.317577,0.0,3.856953,115,0.487521
tb_0407_c17,1.982129,0.0,4.792752,115,0.682622
tb_0407_c18,1.982129,0.0,4.792752,115,0.682622
tb_0407_c19,1.159129,0.0,3.835867,115,0.463658
tb_0407_c20,0.613507,0.0,4.800604,115,0.625679
tb_0407_c21,1.532589,0.0,4.474472,114,0.603141
tb_0407_c22,0.651878,0.0,0.201231,110,0.134574
tb_0407_c23,0.752983,0.0,0.208345,115,0.144292
tb_0407_c24,0.728524,0.0,0.242766,112,0.143292
tb_0408_c01,0.625519,0.0,4.079101,114,0.448136
tb_0408_c02,1.013532,0.0,0.623982,109,0.198544
tb_0408_c03,1.637388,0.0,1.83957,111,0.392628
tb_0408_c05,2.184607,-0.436633,3.724804,115,0.637049
tb_0408_c06,2.241823,0.0,3.754082,115,0.648418
tb_0408_c07,2.240344,-0.189906,3.845416,115,0.651651
tb_0408_c08,3.059872,0.0,5.084581,115,0.919979
tb_0408_c09,0.53659,0.0,0.486514,113,0.125658
tb_0408_c10,1.137168,0.0,4.424365,115,0.556943
tb_0408_c11,3.103167,0.0,6.647551,115,0.977685
tb_0408_c12,2.456015,0.0,5.99056,115,0.909407
tb_0408_c13,1.487379,0.0,4.40914,115,0.585391
tb_0408_c14,2.456015,0.0,5.99056,115,0.909407
tb_0409_c02,0.924848,0.0,2.097816,114,0.249824
tb_0409_c06,1.372276,0.0,6.153898,114,0.988637
tb_0410_c01,1.227614,0.0,1.627,101,0.304166
tb_0410_c02,0.781127,0.0,1.528619,112,0.192715
tb_0410_c03,0.862052,0.0,2.721779,106,0.298704
tb_0410_c04,0.649851,0.0,4.711618,110,0.617296
tb_0410_c05,1.287326,0.0,4.307461,113,0.552232
tb_0410_c06,1.255466,0.0,2.022455,112,0.311462
tb_0410_c07,1.882418,0.0,4.591118,114,0.651524
tb_0410_c08,1.89631,0.0,4.160611,114,0.596875
tb_0410_c09,1.645613,0.0,4.392037,113,0.606203
tb_0410_c10,0.613717,0.0,4.783876,114,0.620751
tb_0410_c11,1.449023,0.0,3.236092,113,0.44004
tb_0410_c12,0.721732,0.0,4.812531,113,0.739626
tb_0410_c13,0.275431,0.0,3.154474,114,0.25472
tb_0411_c01,0.950221,0.0,3.509502,115,0.391075
tb_0411_c02,0.611025,0.0,2.710776,115,0.248962
tb_0411_c03,0.779909,0.0,3.062829,114,0.31208
tb_0411_c05,0.558087,0.004001,1.068631,115,0.170845
tb_0411_c06,0.901341,0.0,2.558293,115,0.280167
tb_0411_c07,0.217916,0.0,1.321,115,0.119844
tb_0412_c04,4.351161,0.0,12.372252,114,3.873973
tb_0412_c05,0.965424,0.0,0.391291,108,0.186042
tb_0413_c01,4.351163,0.0,12.372256,115,3.873966
tb_0413_c03,1.677774,0.267064,5.873104,115,0.912961
tb_0413_c04,1.820738,0.0,3.184612,115,0.512186
tb_0413_c05,1.253426,0.0,2.860261,115,0.369891
tb_0413_c07,0.644577,0.0,3.687243,115,0.378517
tb_0413_c10,1.184139,-0.112803,3.298925,115,0.408107
tb_0413_c11,1.073987,0.0,3.10805,81,0.420827
tb_0414_c05,0.602806,0.0,4.779495,111,0.628856
tb_0414_c06,1.156052,0.0,3.029174,111,0.372739
tb_0414_c07,0.653186,0.0,3.125358,111,0.305242
tb_0414_c09,0.30833,0.0,2.08026,107,0.171442
tb_0414_c12,0.171161,0.0,2.175164,110,0.161471
tb_0414_c13,1.376621,0.0,6.103538,110,0.973032
tb_0415_c02,0.999308,0.0,1.435029,113,0.225947
tb_0415_c03,0.886053,0.0,1.345986,112,0.201453
tb_0415_c04,0.535895,0.0,2.426569,112,0.216872
tb_0415_c05,1.742519,0.0,4.137249,115,0.574759
tb_0416_c01,0.955157,0.0,3.299238,105,0.375476
tb_0417_c01,2.618655,0.0,3.850306,111,0.83577
tb_0417_c02,4.512925,0.0,11.796035,112,3.900513
tb_0417_c05,4.326144,0.0,12.183304,111,3.888513
tb_0417_c08,0.968126,0.0,2.820521,111,0.327269
tb_0417_c10,1.535146,0.0,5.556719,111,0.79281
tb_0418_c01,0.553593,0.0,2.109352,114,0.192466
tb_0418_c04,0.765663,0.0,0.847774,100,0.17374
tb_0418_c08,0.938252,0.0,4.536944,115,0.574936
tb_0419_c02,0.90777,0.0,3.227215,115,0.349073
tb_0420_c01,0.631036,0.0,2.032935,108,0.220981
tb_0420_c02,0.962996,0.0,3.169863,110,0.357364
tb_0420_c03,0.512235,0.0,1.397732,110,0.149891
tb_0420_c05,1.005483,-0.626863,1.573714,110,0.262123
tb_0420_c06,0.815194,0.0,0.494593,114,0.159346
tb_0420_c07,0.670845,0.0,3.133748,114,0.303337
tb_0420_c09,0.058241,0.0,2.734558,105,0.203314
tb_0420_c10,0.637072,0.0,4.109482,115,0.455894
tb_0420_c11,0.912171,0.0,2.029087,114,0.246176
tb_0421_c01,0.266438,0.0,4.57676,114,0.499087
tb_0421_c02,0.927352,0.0,4.484528,112,0.564756
tb_0421_c03,4.452127,0.0,11.80324,114,3.907682
tb_0421_c06,0.613507,0.0,4.800604,115,0.625679
tb_0422_c01,0.547221,0.0,1.866994,112,0.177195
tb_0422_c02,5.928218,0.0,19.124935,112,4.462231
tb_0422_c03,6.005355,0.0,19.428087,113,4.440748
tb_0422_c04,6.005216,0.0,19.427618,113,4.441165
tb_0422_c05,1.55036,0.0,2.259817,114,0.392377
tb_0422_c06,2.456015,0.0,5.99056,115,0.909407
tb_0422_c07,1.611497,0.0,4.547123,114,0.626747
tb_0422_c08,4.452396,0.0,11.803876,115,3.907006
tb_0422_c09,1.221404,0.0,4.513554,114,0.581809
tb_0422_c10,6.073495,0.0,19.695755,115,4.422169
tb_0422_c12,6.005355,0.0,19.428087,112,4.440748
tb_0422_c13,5.927869,0.0,19.123759,109,4.463284
tb_0423_c04,0.741668,0.0,2.368958,114,0.238412
tb_0423_c06,1.021142,0.0,2.25178,113,0.277574
tb_0423_c08,0.0,-1.30032,1.722576,111,0.351244
tb_0424_c06,0.614629,0.0,2.713807,115,0.249758
tb_0425_c01,1.631879,0.0,5.843719,114,0.848452
tb_0425_c02,4.441687,0.0,11.226001,101,3.94096
tb_0425_c03,-0.316195,0.0,5.244468,106,0.615364
tb_0425_c06,-0.772267,-1.687362,4.811909,115,0.534775
tb_0426_c02,0.894784,0.0,1.877248,103,0.238216
tb_0426_c05,0.805154,0.0,3.094691,115,0.318111
tb_0426_c06,0.838551,0.0,3.912744,111,0.446225
tb_0427_c01,3.474029,0.0,6.27613,113,1.027758
tb_0427_c02,1.255762,0.0,3.518298,114,0.437532
tb_0427_c03,2.681451,0.0,3.152178,109,0.833278
tb_0427_c04,2.085975,0.0,2.716228,114,0.573352
tb_0427_c05,1.362172,0.0,3.911694,114,0.502142
tb_0427_c06,1.128736,0.0,4.392305,114,0.551888
tb_0427_c07,2.655663,0.0,3.528551,114,0.83535
tb_0428_c01,1.065828,0.0,3.381092,111,0.453964
tb_0428_c02,1.109437,0.0,2.814695,115,0.339502
tb_0428_c03,0.696953,0.451899,0.53525,115,0.171062
tb_0428_c04,1.490725,0.0,3.924865,115,0.519182
tb_0428_c05,0.954024,0.0,4.506602,113,0.574991
tb_0428_c06,6.073495,0.0,19.695755,115,4.422169
tb_0428_c09,-0.051944,0.0,1.681171,115,0.12332
tb_0428_c10,0.269563,0.0,3.871785,114,0.355437
tb_0429_c01,4.339277,0.0,12.343312,113,3.877124
tb_0429_c04,6.073381,0.0,19.69537,113,4.422511
tb_0429_c05,5.604279,0.0,12.593604,113,3.615641
